id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,,entities.mentions.usernames,entities.mentions.num_mentions,entities.mentions.double_mention,tweet_type,tweet_link,created_at.hour
1567571933083869186,1567571933083869186,,,,803693608419422209,,,,2022-09-07T17:54:07+00:00,"constant tension between ""is this tool bad?"" and ""was my expected learning curve way too short?""",en,Twitter Web App,0,0,0,0,everyone,False,,,,,,,,,,,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,,,,standalone,https://twitter.com/nicktorba/status/1567571933083869186,2022-09-07 17:00:00+00:00
1567529599277404161,1567529599277404161,,,1565039221345247232,803693608419422209,,,803693608419422209,2022-09-07T15:05:54+00:00,having this for breakfast for the second day in a row and i have no regrets https://t.co/GiDAAFBBKk,en,Twitter Web App,1,0,0,0,everyone,False,,,,,,,,"[{""start"": 76, ""end"": 99, ""url"": ""https://t.co/GiDAAFBBKk"", ""expanded_url"": ""https://twitter.com/nicktorba/status/1565039221345247232"", ""display_url"": ""twitter.com/nicktorba/stat\u2026""}]","[{""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""825047692124442624"", ""name"": ""Food"", ""description"": ""Food""}}, {""domain"": {""id"": ""67"", ""name"": ""Interests and Hobbies"", ""description"": ""Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks""}, ""entity"": {""id"": ""1006277774384828416"", ""name"": ""Food experience"", ""description"": ""Conversation about eating""}}]",,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,,,,qt,https://twitter.com/nicktorba/status/1567529599277404161,2022-09-07 15:00:00+00:00
1566869348429488128,1566494842624016386,1566494842624016386,,,803693608419422209,803693608419422209,,,2022-09-05T19:22:18+00:00,"alright so i wasn't crazy, v2 doesn't support this: https://t.co/qBvTk4VFpx\n\nthanks @IgorBrigadir",en,Twitter Web App,1,0,0,0,everyone,False,,,,,,,"[{""start"": 84, ""end"": 97, ""username"": ""IgorBrigadir"", ""id"": ""495430242"", ""public_metrics"": {""followers_count"": 3360, ""following_count"": 5007, ""tweet_count"": 29477, ""listed_count"": 185}, ""protected"": false, ""url"": ""https://t.co/rT5vLfqHOC"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/2538946114/xiveugt78rc97y1dasxf_normal.jpeg"", ""verified"": false, ""pinned_tweet_id"": ""1496861088519897090"", ""location"": ""Ireland"", ""name"": ""Igor Brigadir \ud83c\uddfa\ud83c\udde6"", ""created_at"": ""2012-02-17T23:34:50.000Z"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/rT5vLfqHOC"", ""expanded_url"": ""https://ukrainewar.carrd.co/"", ""display_url"": ""ukrainewar.carrd.co""}]}, ""description"": {""mentions"": [{""start"": 4, ""end"": 15, ""username"": ""recsyslabs""}, {""start"": 41, ""end"": 51, ""username"": ""ucddublin""}, {""start"": 57, ""end"": 72, ""username"": ""insight_centre""}]}}, ""description"": ""CTO @recsyslabs. Adjunct Research Fellow @ucddublin. PhD @insight_centre. Recommender Systems, Information Retrieval, Data Science, NLProc, ML, AI. he/him""}]","[{""start"": 52, ""end"": 75, ""url"": ""https://t.co/qBvTk4VFpx"", ""expanded_url"": ""https://twittercommunity.com/t/twarc2-search-for-users-matching-a-specific-string/170235"", ""display_url"": ""twittercommunity.com/t/twarc2-searc\u2026"", ""images"": [{""url"": ""https://pbs.twimg.com/news_img/1566869348836327425/5IdzmBB3?format=jpg&name=orig"", ""width"": 1200, ""height"": 630}, {""url"": ""https://pbs.twimg.com/news_img/1566869348836327425/5IdzmBB3?format=jpg&name=150x150"", ""width"": 150, ""height"": 150}], ""status"": 200, ""title"": ""Twarc2: Search for users matching a specific string"", ""description"": ""Twitter2stata has a command that imports user data on up to 1000 users matching a specific search string twitter2stata searchusers \""search_string\"" [, clear] Is there a similar command in Twarc2? http://fmwww.bc.edu/RePEc/bocode/t/twitter2stata.ado Ideally it would be possible to search for a specific string positions, for example twarc2 searchusers 350 --left would give 350 350Europe 350buzz twarc2 searchusers 350 --right would give Toronto350 etc."", ""unwound_url"": ""https://twittercommunity.com/t/twarc2-search-for-users-matching-a-specific-string/170235""}]",,,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,IgorBrigadir,1.0,False,"self-reply,mention",https://twitter.com/nicktorba/status/1566869348429488128,2022-09-05 19:00:00+00:00
1566494842624016386,1566494842624016386,,,,803693608419422209,,,,2022-09-04T18:34:09+00:00,am i crazy or can you not search for users in v2 of twitter api?,en,Twitter Web App,0,0,1,0,everyone,False,,,,"[{""start"": 52, ""end"": 58, ""probability"": 0.7107, ""type"": ""Product"", ""normalized_text"": ""twitter""}]",,,,,"[{""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""781974596752842752"", ""name"": ""Services""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10045225402"", ""name"": ""Twitter""}}]",,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,,,,standalone,https://twitter.com/nicktorba/status/1566494842624016386,2022-09-04 18:00:00+00:00
1565740465823125504,1563672327056805888,1565729843542515712,,1416894039937490947,803693608419422209,1917349034,,803693608419422209,2022-09-02T16:36:31+00:00,@RhysLindmark @sashachapin another good one: be an energizing friend\nhttps://t.co/nKFzuRO0RX,en,Twitter Web App,1,0,1,0,everyone,False,,,,,,,"[{""start"": 0, ""end"": 13, ""username"": ""RhysLindmark"", ""id"": ""1917349034"", ""public_metrics"": {""followers_count"": 5347, ""following_count"": 1647, ""tweet_count"": 10232, ""listed_count"": 230}, ""protected"": false, ""url"": ""https://t.co/9fWmqYPH37"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1558280191083827200/J0myxG6i_normal.jpg"", ""verified"": false, ""pinned_tweet_id"": ""1271229547053150208"", ""location"": ""San Francisco Bay Area, CA"", ""name"": ""Rhys Lindmark"", ""created_at"": ""2013-09-29T15:01:58.000Z"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/9fWmqYPH37"", ""expanded_url"": ""https://rhyslindmark.substack.com/"", ""display_url"": ""rhyslindmark.substack.com""}]}, ""description"": {""urls"": [{""start"": 43, ""end"": 66, ""url"": ""https://t.co/mYM8pbcD4v"", ""expanded_url"": ""http://roote.co/careers"", ""display_url"": ""roote.co/careers""}], ""mentions"": [{""start"": 27, ""end"": 34, ""username"": ""roote_""}, {""start"": 73, ""end"": 80, ""username"": ""mitDCI""}, {""start"": 81, ""end"": 90, ""username"": ""medialab""}, {""start"": 92, ""end"": 107, ""username"": ""EthereumDenver""}]}}, ""description"": ""Co-building the Wisdom Age @roote_. Hiring https://t.co/mYM8pbcD4v. Prev @mitDCI @medialab. @EthereumDenver co-founder. Newsletter on solarpunk pluralism in bio \ud83d\udc47""}, {""start"": 14, ""end"": 26, ""username"": ""sashachapin"", ""id"": ""2568851817"", ""public_metrics"": {""followers_count"": 17249, ""following_count"": 907, ""tweet_count"": 11975, ""listed_count"": 181}, ""protected"": false, ""url"": ""https://t.co/nhdslhyAei"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1548788247567933442/I1sd13Ik_normal.jpg"", ""verified"": false, ""pinned_tweet_id"": ""1534209301417381889"", ""location"": ""?"", ""name"": ""Sasha Chapin"", ""created_at"": ""2014-05-28T12:09:38.000Z"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nhdslhyAei"", ""expanded_url"": ""http://www.imsashachapin.com"", ""display_url"": ""imsashachapin.com""}]}}, ""description"": ""perhaps you could let it go""}]","[{""start"": 69, ""end"": 92, ""url"": ""https://t.co/nKFzuRO0RX"", ""expanded_url"": ""https://twitter.com/nicktorba/status/1416894039937490947?s=20&t=xotypTEarQhpSBdC3EAiNg"", ""display_url"": ""twitter.com/nicktorba/stat\u2026""}]",,,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,"RhysLindmark, sashachapin",2.0,False,"qt,reply",https://twitter.com/nicktorba/status/1565740465823125504,2022-09-02 16:00:00+00:00
1565735671981113345,1565707320557838336,1565718237027143680,,,803693608419422209,1155847830809899009,,,2022-09-02T16:17:28+00:00,@akbirthko @krishnanrohit @tszzl help me see the big things,en,Twitter Web App,3,0,2,0,everyone,False,,,,,,,"[{""start"": 0, ""end"": 10, ""username"": ""akbirthko"", ""id"": ""1155847830809899009"", ""public_metrics"": {""followers_count"": 498, ""following_count"": 1344, ""tweet_count"": 9404, ""listed_count"": 15}, ""protected"": false, ""url"": """", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1561442600682651648/DOoeys7X_normal.jpg"", ""verified"": false, ""pinned_tweet_id"": ""1547169891991826434"", ""location"": ""\ud83c\uddee\ud83c\uddf3, \ud83c\udf0e"", ""name"": ""akbirthko"", ""created_at"": ""2019-07-29T14:29:32.000Z"", ""description"": """"}, {""start"": 11, ""end"": 25, ""username"": ""krishnanrohit"", ""id"": ""226576706"", ""public_metrics"": {""followers_count"": 6572, ""following_count"": 1164, ""tweet_count"": 19056, ""listed_count"": 129}, ""protected"": false, ""url"": ""https://t.co/eOs3THWQMR"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1474050665366409226/QRIwwRP6_normal.jpg"", ""verified"": false, ""pinned_tweet_id"": ""1567188961373609985"", ""location"": ""London"", ""name"": ""rohit"", ""created_at"": ""2010-12-14T14:40:19.000Z"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/eOs3THWQMR"", ""expanded_url"": ""http://www.strangeloopcanon.com"", ""display_url"": ""strangeloopcanon.com""}]}, ""description"": {""urls"": [{""start"": 81, ""end"": 104, ""url"": ""https://t.co/TbCaC6UCle"", ""expanded_url"": ""http://strangeloopcanon.com"", ""display_url"": ""strangeloopcanon.com""}]}}, ""description"": ""probabilist | vc @ unbound | technology brother | occasional futurist\n\nessays at https://t.co/TbCaC6UCle""}, {""start"": 26, ""end"": 32, ""username"": ""tszzl"", ""id"": ""1460283925"", ""public_metrics"": {""followers_count"": 54704, ""following_count"": 4847, ""tweet_count"": 47770, ""listed_count"": 411}, ""protected"": false, ""url"": ""https://t.co/xjc8vD7kCz"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1567652091241594880/nfqjVclu_normal.jpg"", ""verified"": false, ""location"": ""ananda tandava"", ""name"": ""roon"", ""created_at"": ""2013-05-26T17:59:01.000Z"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/xjc8vD7kCz"", ""expanded_url"": ""http://roonscape.substack.com"", ""display_url"": ""roonscape.substack.com""}]}}, ""description"": ""AI researchoor | technology brother | \""prolific Twitter shitposter\"" ~ Vice News | \u201calmost billionaire\u201d - the Atlantic""}]",,,,,,,,,,,803693608419422209,2016-11-29T20:14:22.000Z,nicktorba,Nick Torba,"everywhere I go, there I am | building @TweetscapeHQ | hanging @roote_ | writing https://t.co/PBxsLBeEAO | reading https://t.co/n6w8cS8mcD",,,"[{""start"": 39, ""end"": 52, ""username"": ""TweetscapeHQ""}, {""start"": 63, ""end"": 70, ""username"": ""roote_""}]","[{""start"": 81, ""end"": 104, ""url"": ""https://t.co/PBxsLBeEAO"", ""expanded_url"": ""http://cultivatingtaste.substack.com"", ""display_url"": ""cultivatingtaste.substack.com""}, {""start"": 115, ""end"": 138, ""url"": ""https://t.co/n6w8cS8mcD"", ""expanded_url"": ""http://getmatter.app/torba"", ""display_url"": ""getmatter.app/torba""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/C8yIPStHx3"", ""expanded_url"": ""http://nicktorba.com"", ""display_url"": ""nicktorba.com""}]","Philadelphia, PA",1499774239922130946,https://pbs.twimg.com/profile_images/1375548941538750465/kjPxgiWX_normal.jpg,False,274,540,8,4101,https://t.co/C8yIPStHx3,False,,,,,,,,,,,,,,,2022-09-08T02:55:49+00:00,https://api.twitter.com/2/users/803693608419422209/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100,2.11.0,,"krishnanrohit, akbirthko, tszzl",3.0,False,reply,https://twitter.com/nicktorba/status/1565735671981113345,2022-09-02 16:00:00+00:00
